"tablet.id","signs.orig.vec","signs.expand.vec","num.char"
"P001004","2(N02)# _ SUHUR# _ UTUA~a","N02 N02 _ SUHUR _ UTUA~a",6
"P001005","4(N34) _ 2(N14) _ 8(N01) _ DUR~a _ BAR _ 2(N34)# _ 3(N34)# _ 3(N14) _ 3(N01) _ BA _ DUB~b","N34 N34 N34 N34 _ N14 N14 _ N01 N01 N01 N01 N01 N01 N01 N01 _ DUR~a _ BAR _ N34 N34 _ N34 N34 N34 _ N14 N14 N14 _ N01 N01 N01 _ BA _ DUB~b",39
"P001006","2(N01)","N01 N01",2
"P001007","6(N34)# _ 1(N14)# _ 2(N14)# _ 4(N01)# _ 1(N14)#","N34 N34 N34 N34 N34 N34 _ N14 _ N14 N14 _ N01 N01 N01 N01 _ N14",18
"P001008","2(N14)# _ 4(N01)#","N14 N14 _ N01 N01 N01 N01",7
"P001009","1(N01)# _ 4(N01)# _ U4 _ 1(N26) _ 4(N01)# _ SZA3~c# _ A#","N01 _ N01 N01 N01 N01 _ U4 _ N26 _ N01 N01 N01 N01 _ SZA3~c _ A",19
"P001010","2(N01)# _ 2(N01)# _ |SILA3~axSUHUR|#","N01 N01 _ N01 N01 _ |SILA3~axSUHUR|",7
"P001011","ZATU737# _ AB2#","ZATU737 _ AB2",3
"P001021","2(N01) _ SZAH2~a _ 4(N34) _ 4(N14) _ SUHUR _ 1(N01) _ SI4~a _ 1(N01) _ ZAR~c _ 7(N01) _ ZATU721 _ 5(N34)# _ 1(N01) _ KISIM~c _ 1(N01) _ SIG2~b _ 1(N01)# _ 3(N51) _ 2(N57) _ ZI~b# _ 1(N01) _ TE _ 2(N01)# _ 1(N01) _ SZAH2~a _ 2(N34) _ SUHUR _ 1(N34) _ ZI~b _ 1(N01) _ ZAR~b1 _ 7(N01) _ ZATU721 _ 2(N01) _ TAG~b","N01 N01 _ SZAH2~a _ N34 N34 N34 N34 _ N14 N14 N14 N14 _ SUHUR _ N01 _ SI4~a _ N01 _ ZAR~c _ N01 N01 N01 N01 N01 N01 N01 _ ZATU721 _ N34 N34 N34 N34 N34 _ N01 _ KISIM~c _ N01 _ SIG2~b _ N01 _ N51 N51 N51 _ N57 N57 _ ZI~b _ N01 _ TE _ N01 N01 _ N01 _ SZAH2~a _ N34 N34 _ SUHUR _ N34 _ ZI~b _ N01 _ ZAR~b1 _ N01 N01 N01 N01 N01 N01 N01 _ ZATU721 _ N01 N01 _ TAG~b",98
"P001022","1(N01)# _ 1(N01)# _ 1(N01)# _ 1(N01)# _ SZE~a# _ A# _ 1(N01)# _ 1(N01)# _ 1(N01)# _ 1(N01)# _ 1(N01)# _ 1(N01)#","N01 _ N01 _ N01 _ N01 _ SZE~a _ A _ N01 _ N01 _ N01 _ N01 _ N01 _ N01",23
"P001023","1(N01) _ AN _ AB2 _ ZATU621~a","N01 _ AN _ AB2 _ ZATU621~a",7
"P001024","1(N01) _ GA~a _ AB2 _ UNUG~a _ AN","N01 _ GA~a _ AB2 _ UNUG~a _ AN",9
"P001025","2(N01) _ GI _ |GIx1(N14)| _ UNUG~a _ GU4 _ AN","N01 N01 _ GI _ |GIx1(N14)| _ UNUG~a _ GU4 _ AN",12
"P001026","4(N14)# _ KAB _ UTUL~a _ UDU~a# _ 5(N01) _ MUSZ3~a","N14 N14 N14 N14 _ KAB _ UTUL~a _ UDU~a _ N01 N01 N01 N01 N01 _ MUSZ3~a",18
"P001028","2(N01) _ MAR~a# _ UMBIN~a _ NUN~b","N01 N01 _ MAR~a _ UMBIN~a _ NUN~b",8
"P001029","6(N14)# _ 3(N01) _ 2(N39~b)# _ 2(N01)# _ 2(N39~b)# _ 1(N24)# _ LAM~b@t _ LAM~b@t","N14 N14 N14 N14 N14 N14 _ N01 N01 N01 _ N39~b N39~b _ N01 N01 _ N39~b N39~b _ N24 _ LAM~b@t _ LAM~b@t",25
"P001030","6(N01)# _ SZAM2 _ KU6~a#","N01 N01 N01 N01 N01 N01 _ SZAM2 _ KU6~a",10
"P001031","1(N01)# _ KISAL~b1# _ NUN~a# _ 1(N01)# _ 1(N01)# _ PA~a# _ 1(N01)# _ SUKKAL# _ 2(N01)# _ BALAG# _ 1(N01) _ |URU~a1xX| _ 1(N01)# _ KISAL~a1#","N01 _ KISAL~b1 _ NUN~a _ N01 _ N01 _ PA~a _ N01 _ SUKKAL _ N01 N01 _ BALAG _ N01 _ |URU~a1xX| _ N01 _ KISAL~a1",28
"P001032","2(N01)# _ DARA4~b# _ UTUA~a","N01 N01 _ DARA4~b _ UTUA~a",6
"P001033","1(N14) _ ZATU694~d _ 1(N14) _ ZATU694~b _ 2(N14)# _ NIM~a# _ 5(N34)# _ GAR3 _ ZATU677~b _ 2(N14)# _ 3(N01)# _ SZE~a# _ 2(N14) _ 3(N01)# _ NIM~a","N14 _ ZATU694~d _ N14 _ ZATU694~b _ N14 N14 _ NIM~a _ N34 N34 N34 N34 N34 _ GAR3 _ ZATU677~b _ N14 N14 _ N01 N01 N01 _ SZE~a _ N14 N14 _ N01 N01 N01 _ NIM~a",40
"P001034","|1(N58).BAD~b| _ 1(N14) _ 2(N01) _ SUKKAL _ GISZ _ A# _ EN~b _ 3(N01) _ ZAR~c _ NIMGIR#","|1(N58).BAD~b| _ N14 _ N01 N01 _ SUKKAL _ GISZ _ A _ EN~b _ N01 N01 N01 _ ZAR~c _ NIMGIR",22
"P001035","7(N01) _ 1(N14) _ 7(N01) _ 5(N01)# _ 2(N01) _ 2(N01)","N01 N01 N01 N01 N01 N01 N01 _ N14 _ N01 N01 N01 N01 N01 N01 N01 _ N01 N01 N01 N01 N01 _ N01 N01 _ N01 N01",29
"P001036","2(N01)# _ SIG2~e _ KAB _ ESZDA","N01 N01 _ SIG2~e _ KAB _ ESZDA",8
"P001037","3(N34) _ 8(N01)# _ UDUNITA~a _ UDUNITA~a _ 7(N34)# _ MASZ# _ MASZ","N34 N34 N34 _ N01 N01 N01 N01 N01 N01 N01 N01 _ UDUNITA~a _ UDUNITA~a _ N34 N34 N34 N34 N34 N34 N34 _ MASZ _ MASZ",28
"P001040","1(N01)# _ GURUSZ~a# _ 1(N01)# _ 1(N01) _ 1(N01) _ EN~b _ 1(N01) _ ME~b _ UKKIN~a","N01 _ GURUSZ~a _ N01 _ N01 _ N01 _ EN~b _ N01 _ ME~b _ UKKIN~a",17
"P001041","1(N34)# _ 2(N14)# _ UDU~a _ NUN~a _ GURUSZDA","N34 _ N14 N14 _ UDU~a _ NUN~a _ GURUSZDA",10
"P001042","1(N01) _ 1(N01) _ GI _ TE# _ 1(N01) _ GI# _ 1(N01) _ AN","N01 _ N01 _ GI _ TE _ N01 _ GI _ N01 _ AN",15
"P001043","1(N36) _ NESAG2~a# _ TE# _ 1(N36) _ GI _ AL _ 3(N36)# _ AN#","N36 _ NESAG2~a _ TE _ N36 _ GI _ AL _ N36 N36 N36 _ AN",17
"P001044","1(N01) _ DUB~b _ SAL _ DI _ LAL2~a","N01 _ DUB~b _ SAL _ DI _ LAL2~a",9
"P001045","5(N01)# _ MA# _ 3(N01) _ GESZTU~a _ 1(N01)# _ 3(N14) _ 2(N01)#","N01 N01 N01 N01 N01 _ MA _ N01 N01 N01 _ GESZTU~a _ N01 _ N14 N14 N14 _ N01 N01",22
"P001046","1(N01) _ AB2# _ GA~a# _ 1(N01) _ AB2 _ 1(N01) _ 5(N01)#","N01 _ AB2 _ GA~a _ N01 _ AB2 _ N01 _ N01 N01 N01 N01 N01",17
"P001047","3(N01)# _ UDU~a#","N01 N01 N01 _ UDU~a",5
"P001050","2(N01) _ LAGAR~a _ 1(N01) _ TAG~a1 _ 1(N01) _ DIM~a _ 1(N01) _ ESZDA _ |NUN~a+A| _ 3(N01)# _ DIM~a# _ BA#","N01 N01 _ LAGAR~a _ N01 _ TAG~a1 _ N01 _ DIM~a _ N01 _ ESZDA _ |NUN~a+A| _ N01 N01 N01 _ DIM~a _ BA",26
"P001051","1(N01)# _ 3(N01) _ NUN~b","N01 _ N01 N01 N01 _ NUN~b",7
"P001052","4(N01)# _ 3(N01) _ GAR# _ BA# _ 2(N01)# _ DU8~c# _ SIG2~a3 _ ZATU726~d _ GAR","N01 N01 N01 N01 _ N01 N01 N01 _ GAR _ BA _ N01 N01 _ DU8~c _ SIG2~a3 _ ZATU726~d _ GAR",23
"P001053","1(N48)# _ SZE3#","N48 _ SZE3",3
"P001054","3(N14)# _ 6(N01) _ 2(N14) _ 9(N01) _ 2(N34)# _ 2(N14)# _ 3(N01)#","N14 N14 N14 _ N01 N01 N01 N01 N01 N01 _ N14 N14 _ N01 N01 N01 N01 N01 N01 N01 N01 N01 _ N34 N34 _ N14 N14 _ N01 N01 N01",33
"P001055","2(N14)# _ 1(N01)#","N14 N14 _ N01",4
"P001061","1(N51)# _ GAR#","N51 _ GAR",3
"P001071","5(N51)# _ 1(N14)# _ 3(N01)#","N51 N51 N51 N51 N51 _ N14 _ N01 N01 N01",11
"P001078","2(N01)# _ GIR3~a# _ 3(N01)# _ SANGA~b# _ KUR@g~a#","N01 N01 _ GIR3~a _ N01 N01 N01 _ SANGA~b _ KUR@g~a",12
"P001079","2(N01)# _ GAR@g~a _ 1(N39~b) _ 4(N01) _ GAR@g~a# _ 1(N24) _ 3(N01) _ GAR _ 1(N24) _ 1(N01)# _ GAR@g~a# _ 3(N01) _ ZATU726~c _ 3(N01) _ SIG2~a3 _ 3(N01)","N01 N01 _ GAR@g~a _ N39~b _ N01 N01 N01 N01 _ GAR@g~a _ N24 _ N01 N01 N01 _ GAR _ N24 _ N01 _ GAR@g~a _ N01 N01 N01 _ ZATU726~c _ N01 N01 N01 _ SIG2~a3 _ N01 N01 N01",43
"P001080","KUR~b _ 1(N01) _ NINDA2 _ 1(N39~b) _ 1(N14)# _ 1(N24)# _ 1(N26)# _ 2(N14) _ 1(N28) _ GI6# _ 2(N14) _ 1(N28) _ GAR@g~a _ 2(N14)# _ 2(N14)# _ 1(N28) _ SIG2~a2 _ 2(N14) _ DU8~c _ 2(N14) _ ZATU726~d# _ 2(N01)# _ DUG~b _ 2(N01) _ KASZ~b _ MUSZ3~a _ NUN~a# _ 1(N51)# _ 4(N14)# _ 1(N39~b)# _ 1(N26)# _ 1(N28)# _ 1(N24)# _ NUN~a# _ MUSZ3~a# _ 2(N20)# _ 2(N05)# _ 2(N42~b)# _ 1(N25)# _ 1(N28~c)#","KUR~b _ N01 _ NINDA2 _ N39~b _ N14 _ N24 _ N26 _ N14 N14 _ N28 _ GI6 _ N14 N14 _ N28 _ GAR@g~a _ N14 N14 _ N14 N14 _ N28 _ SIG2~a2 _ N14 N14 _ DU8~c _ N14 N14 _ ZATU726~d _ N01 N01 _ DUG~b _ N01 N01 _ KASZ~b _ MUSZ3~a _ NUN~a _ N51 _ N14 N14 N14 N14 _ N39~b _ N26 _ N28 _ N24 _ NUN~a _ MUSZ3~a _ N20 N20 _ N05 N05 _ N42~b N42~b _ N25 _ N28~c",93
"P001081","2(N14) _ 2(N01)# _ NUN~b# _ 5(N01)# _ 2(N57) _ 1(N14)#","N14 N14 _ N01 N01 _ NUN~b _ N01 N01 N01 N01 N01 _ N57 N57 _ N14",18
"P001082","1(N01) _ EN~a# _ TUM~a _ AB2# _ RAD~b","N01 _ EN~a _ TUM~a _ AB2 _ RAD~b",9
"P001083","U8 _ 4(N01)# _ |MAH~axX|# _ ZATU729#","U8 _ N01 N01 N01 N01 _ |MAH~axX| _ ZATU729",10
"P001084","2(N14) _ 3(N01) _ UDU~a#","N14 N14 _ N01 N01 N01 _ UDU~a",8
"P001085","1(N01) _ KISAL~b1 _ 1(N01)# _ TE# _ 1(N01)# _ 1(N01)#","N01 _ KISAL~b1 _ N01 _ TE _ N01 _ N01",11
"P001087","ESZDA# _ 2(N01)#","ESZDA _ N01 N01",4
"P001088","1(N01)# _ 1(N01) _ ZATU696 _ 2(N01) _ ZATU635 _ AMA~a# _ 1(N01)# _ SZA3~c# _ 1(N01) _ ZATU635 _ TUG2~a _ UH3~a _ 1(N01)# _ 2(N01)# _ TUG2~a _ SZE~a@t _ 3(N01)# _ 3(N01) _ 4(N01)# _ 6(N01) _ |MAH~axTUG2~a| _ U4 _ 2(N01)# _ TUG2~a# _ 6(N01)# _ U4# _ ZATU697~a _ MAH~a _ 6(N01)# _ SZA3~c","N01 _ N01 _ ZATU696 _ N01 N01 _ ZATU635 _ AMA~a _ N01 _ SZA3~c _ N01 _ ZATU635 _ TUG2~a _ UH3~a _ N01 _ N01 N01 _ TUG2~a _ SZE~a@t _ N01 N01 N01 _ N01 N01 N01 _ N01 N01 N01 N01 _ N01 N01 N01 N01 N01 N01 _ |MAH~axTUG2~a| _ U4 _ N01 N01 _ TUG2~a _ N01 N01 N01 N01 N01 N01 _ U4 _ ZATU697~a _ MAH~a _ N01 N01 N01 N01 N01 N01 _ SZA3~c",84
"P001089","1(N14)# _ 4(N01)# _ SZUBUR#","N14 _ N01 N01 N01 N01 _ SZUBUR",8
"P001090","3(N01)# _ ZATU693# _ 2(N01)#","N01 N01 N01 _ ZATU693 _ N01 N01",8
"P001091","1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01)# _ 1(N01)# _ 6(N01)# _ 4(N01)","N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 N01 N01 N01 N01 N01 _ N01 N01 N01 N01",23
"P001093","1(N14) _ 9(N01) _ 2(N14)#","N14 _ N01 N01 N01 N01 N01 N01 N01 N01 N01 _ N14 N14",14
"P001096","1(N14)# _ 2(N01)# _ 1(N14)# _ 2(N01)#","N14 _ N01 N01 _ N14 _ N01 N01",9
"P001097","2(N14)#","N14 N14",2
"P001098","4(N01)# _ 3(N57) _ 2(N01)#","N01 N01 N01 N01 _ N57 N57 N57 _ N01 N01",11
"P001104","1(N14)# _ GI6 _ 1(N14)# _ 1(N14)# _ 2(N14) _ 1(N14)# _ 2(N01)#","N14 _ GI6 _ N14 _ N14 _ N14 N14 _ N14 _ N01 N01",15
"P001106","7(N01)# _ 1(N01)#","N01 N01 N01 N01 N01 N01 N01 _ N01",9
"P001112","1(N01) _ USZ~a#","N01 _ USZ~a",3
"P001113","2(N01) _ SAL# _ ERIN _ UNUG~a","N01 N01 _ SAL _ ERIN _ UNUG~a",8
"P001180","ZATU720 _ 1(N01) _ KU6~a _ UTUA~a# _ 1(N01) _ |MAH~axUDU~a| _ 1(N01) _ GUKKAL~d _ NIMGIR","ZATU720 _ N01 _ KU6~a _ UTUA~a _ N01 _ |MAH~axUDU~a| _ N01 _ GUKKAL~d _ NIMGIR",17
"P001181","1(N01) _ MASZ _ ZATU625 _ 1(N01) _ 1(N01) _ |2(N57).AB2|","N01 _ MASZ _ ZATU625 _ N01 _ N01 _ |2(N57).AB2|",11
"P001182","3(N01) _ NESAG2~a _ LAL2~a _ MUSZ3~a# _ UTUA~a _ DUB~b _ ZATU659 _ ZATU659","N01 N01 N01 _ NESAG2~a _ LAL2~a _ MUSZ3~a _ UTUA~a _ DUB~b _ ZATU659 _ ZATU659",17
"P001183","ADAB _ |URU~a2x1(N58)| _ RAD~b","ADAB _ |URU~a2x1(N58)| _ RAD~b",5
"P001184","3(N34) _ PAD~a _ UDU~a","N34 N34 N34 _ PAD~a _ UDU~a",7
"P001185","6(N01)# _ HASZHUR","N01 N01 N01 N01 N01 N01 _ HASZHUR",8
"P001186","1(N14) _ 4(N01) _ GUKKAL~a _ AN","N14 _ N01 N01 N01 N01 _ GUKKAL~a _ AN",10
"P001188","1(N08) _ 1(N39~b) _ 1(N01)# _ GAR# _ 1(N01) _ NUN~b _ UMBIN~a _ 1(N01) _ |MAH~axX|# _ 1(N01)#","N08 _ N39~b _ N01 _ GAR _ N01 _ NUN~b _ UMBIN~a _ N01 _ |MAH~axX| _ N01",19
"P001189","2(N01)# _ ZATU662# _ 4(N01)# _ ZATU644~a# _ 1(N01)# _ ZATU753 _ 3(N01)# _ ME~a _ 1(N01)# _ SZU2","N01 N01 _ ZATU662 _ N01 N01 N01 N01 _ ZATU644~a _ N01 _ ZATU753 _ N01 N01 N01 _ ME~a _ N01 _ SZU2",25
"P001190","4(N01)# _ NUN~a# _ EN~b# _ 4(N01)# _ 4(N01)# _ EN~b# _ NUN~a# _ 2(N01)# _ 2(N14) _ 5(N01)#","N01 N01 N01 N01 _ NUN~a _ EN~b _ N01 N01 N01 N01 _ N01 N01 N01 N01 _ EN~b _ NUN~a _ N01 N01 _ N14 N14 _ N01 N01 N01 N01 N01",34
"P001195","ZATU697~a# _ NUN~a _ ZATU697~a# _ KU6~a _ 1(N24) _ KU6~a#","ZATU697~a _ NUN~a _ ZATU697~a _ KU6~a _ N24 _ KU6~a",11
"P001199","2(N01)# _ KAB _ 9(N01) _ GURUSZ~a _ 2(N01)#","N01 N01 _ KAB _ N01 N01 N01 N01 N01 N01 N01 N01 N01 _ GURUSZ~a _ N01 N01",19
"P001201","2(N01) _ GURUSZDA# _ |EZEN~axKAB|","N01 N01 _ GURUSZDA _ |EZEN~axKAB|",6
"P001203","2(N01) _ ZATU639 _ UNUG~a _ ERIM~a _ GU4 _ LAGAR~a# _ MASZ# _ PA~a","N01 N01 _ ZATU639 _ UNUG~a _ ERIM~a _ GU4 _ LAGAR~a _ MASZ _ PA~a",16
"P001204","2(N01) _ MASZ _ SAL _ NAM2 _ DI _ GURUSZDA _ UNUG~a","N01 N01 _ MASZ _ SAL _ NAM2 _ DI _ GURUSZDA _ UNUG~a",14
"P001205","3(N01)# _ GU4 _ AB2 _ |GIxSIG2~d1|# _ NESAG2~a#","N01 N01 N01 _ GU4 _ AB2 _ |GIxSIG2~d1| _ NESAG2~a",11
"P001206","1(N01) _ TUM~d _ 1(N01) _ EN@g~b _ DIM~a _ KUR~a _ LAL2~a _ DUB~b","N01 _ TUM~d _ N01 _ EN@g~b _ DIM~a _ KUR~a _ LAL2~a _ DUB~b",15
"P001207","8(N01)# _ 1(N01) _ EN~a _ SZUBUR#","N01 N01 N01 N01 N01 N01 N01 N01 _ N01 _ EN~a _ SZUBUR",14
"P001208","NUN~a# _ 1(N01)# _ DIN# _ MUSZ3~a# _ ZATU659","NUN~a _ N01 _ DIN _ MUSZ3~a _ ZATU659",9
"P001209","1(N01) _ 1(N08) _ ZATU693 _ 2(N01)# _ SZITA~a1 _ 1(N01) _ AB~a","N01 _ N08 _ ZATU693 _ N01 N01 _ SZITA~a1 _ N01 _ AB~a",14
"P001210","2(N01)# _ DUG~b# _ TUR3~a","N01 N01 _ DUG~b _ TUR3~a",6
"P001211","1(N01)# _ NESAG2~a# _ UTUA~a","N01 _ NESAG2~a _ UTUA~a",5
"P001212","1(N34) _ |SZITA~b1xHI@g~a|#","N34 _ |SZITA~b1xHI@g~a|",3
"P001214","1(N34)# _ 3(N14)# _ 1(N14) _ ZATU644~a _ 2(N01)# _ SZU2# _ 2(N01) _ NU@g _ 1(N14) _ ME~a# _ 1(N14)#","N34 _ N14 N14 N14 _ N14 _ ZATU644~a _ N01 N01 _ SZU2 _ N01 N01 _ NU@g _ N14 _ ME~a _ N14",25
"P001217","UNUG~a# _ DUB~b _ |GU4.ZATU755~a|# _ URUDU~d","UNUG~a _ DUB~b _ |GU4.ZATU755~a| _ URUDU~d",7
"P001218","4(N01)# _ ZATU642 _ 3(N14)# _ 7(N01) _ ZATU708 _ EN~a _ |DUG~bxX|# _ ZATU720 _ UMBIN~a _ 1(N14) _ 4(N01)# _ 1(N14) _ 4(N01) _ 1(N14) _ 2(N01)#","N01 N01 N01 N01 _ ZATU642 _ N14 N14 N14 _ N01 N01 N01 N01 N01 N01 N01 _ ZATU708 _ EN~a _ |DUG~bxX| _ ZATU720 _ UMBIN~a _ N14 _ N01 N01 N01 N01 _ N14 _ N01 N01 N01 N01 _ N14 _ N01 N01",47
"P001219","3(N14)# _ 2(N01)# _ UD5~c _ 6(N34) _ ZATU752 _ 2(N34)# _ 2(N34) _ 9(N01)# _ MASZ _ SANGA~a# _ 4(N34) _ 1(N14) _ 1(N01)#","N14 N14 N14 _ N01 N01 _ UD5~c _ N34 N34 N34 N34 N34 N34 _ ZATU752 _ N34 N34 _ N34 N34 _ N01 N01 N01 N01 N01 N01 N01 N01 N01 _ MASZ _ SANGA~a _ N34 N34 N34 N34 _ N14 _ N01",46
"P001220","1(N25)# _ ZATU621~b _ 1(N42~a) _ SZA# _ 1(N01)# _ U4 _ EN~b# _ 1(N34) _ 8(N14)# _ 4(N01) _ 3(N39~b)# _ SZA _ 1(N34)#","N25 _ ZATU621~b _ N42~a _ SZA _ N01 _ U4 _ EN~b _ N34 _ N14 N14 N14 N14 N14 N14 N14 N14 _ N01 N01 N01 N01 _ N39~b N39~b N39~b _ SZA _ N34",37
"P001221","6(N01) _ UMBIN~a# _ GUKKAL~a _ 6(N01)# _ 2(N01) _ ZATU720 _ UTUA~a _ ZATU720 _ 1(N01)","N01 N01 N01 N01 N01 N01 _ UMBIN~a _ GUKKAL~a _ N01 N01 N01 N01 N01 N01 _ N01 N01 _ ZATU720 _ UTUA~a _ ZATU720 _ N01",28
"P001222","1(N14)# _ 4(N01)# _ 6(N01)# _ UDUNITA~c# _ 1(N34) _ 3(N14) _ 2(N34)# _ 5(N14)# _ 1(N14) _ 3(N01) _ ZATU675~b _ 5(N01) _ 4(N01) _ U8 _ NESAG2~a _ 1(N34)# _ 1(N14) _ 4(N01)# _ EN~a# _ UDUNITA~c","N14 _ N01 N01 N01 N01 _ N01 N01 N01 N01 N01 N01 _ UDUNITA~c _ N34 _ N14 N14 N14 _ N34 N34 _ N14 N14 N14 N14 N14 _ N14 _ N01 N01 N01 _ ZATU675~b _ N01 N01 N01 N01 N01 _ N01 N01 N01 N01 _ U8 _ NESAG2~a _ N34 _ N14 _ N01 N01 N01 N01 _ EN~a _ UDUNITA~c",66
"P001223","|GUKKAL~a.HI@g~a|# _ 4(N01)","|GUKKAL~a.HI@g~a| _ N01 N01 N01 N01",6
"P001363","4(N14) _ 7(N01) _ GIR~b _ BA","N14 N14 N14 N14 _ N01 N01 N01 N01 N01 N01 N01 _ GIR~b _ BA",16
"P001364","2(N01) _ MASZ# _ UNUG~a _ ERIM~a _ GURUSZDA","N01 N01 _ MASZ _ UNUG~a _ ERIM~a _ GURUSZDA",10
"P001365","7(N01)# _ BA _ 1(N01) _ GU4 _ 6(N02) _ USZ~a _ DUB~b _ NUN~a _ TE _ ERIN _ 8(N01) _ TUR","N01 N01 N01 N01 N01 N01 N01 _ BA _ N01 _ GU4 _ N02 N02 N02 N02 N02 N02 _ USZ~a _ DUB~b _ NUN~a _ TE _ ERIN _ N01 N01 N01 N01 N01 N01 N01 N01 _ TUR",41
"P001366","2(N14)# _ UDUNITA~a# _ GIR3~a _ 1(N14) _ NIMGIR _ GIR3~a _ 4(N01)# _ PIRIG~a2# _ 3(N01)# _ MASZ _ ERIM~a _ 1(N14) _ EZEN~c _ SAL _ MASZ _ 2(N01) _ USZ~a _ 3(N57) _ GURUSZDA _ LAL2~a","N14 N14 _ UDUNITA~a _ GIR3~a _ N14 _ NIMGIR _ GIR3~a _ N01 N01 N01 N01 _ PIRIG~a2 _ N01 N01 N01 _ MASZ _ ERIM~a _ N14 _ EZEN~c _ SAL _ MASZ _ N01 N01 _ USZ~a _ N57 N57 N57 _ GURUSZDA _ LAL2~a",48
"P001406","1(N01)# _ SZAM2 _ |GA2~a1x1(N14)| _ 1(N01) _ ZATU665 _ EN~a _ |GA2~a1x1(N14)|","N01 _ SZAM2 _ |GA2~a1x1(N14)| _ N01 _ ZATU665 _ EN~a _ |GA2~a1x1(N14)|",13
"P001368","6(N01)# _ NUN~b# _ 5(N01) _ UTUA~a _ 7(N01) _ 5(N01) _ UD5~a _ 2(N01) _ ESZGAR _ 1(N01) _ U8 _ GURUSZ~a _ 2(N14) _ 6(N01)","N01 N01 N01 N01 N01 N01 _ NUN~b _ N01 N01 N01 N01 N01 _ UTUA~a _ N01 N01 N01 N01 N01 N01 N01 _ N01 N01 N01 N01 N01 _ UD5~a _ N01 N01 _ ESZGAR _ N01 _ U8 _ GURUSZ~a _ N14 N14 _ N01 N01 N01 N01 N01 N01",53
"P001369","2(N34) _ 2(N01) _ NUN~b _ 1(N34) _ 2(N14)# _ UD5~a# _ 4(N14)# _ 9(N01)# _ UDUNITA~c# _ 4(N14) _ 1(N01) _ NIR~b _ UKKIN~a _ UTUA~b _ 1(N34) _ NUN~b _ 4(N14) _ UTUA~b _ 2(N01) _ GUKKAL~a# _ KISAL~a1 _ EN~b# _ 7(N34) _ 3(N14) _ 8(N01)# _ UDU~a _ BA","N34 N34 _ N01 N01 _ NUN~b _ N34 _ N14 N14 _ UD5~a _ N14 N14 N14 N14 _ N01 N01 N01 N01 N01 N01 N01 N01 N01 _ UDUNITA~c _ N14 N14 N14 N14 _ N01 _ NIR~b _ UKKIN~a _ UTUA~b _ N34 _ NUN~b _ N14 N14 N14 N14 _ UTUA~b _ N01 N01 _ GUKKAL~a _ KISAL~a1 _ EN~b _ N34 N34 N34 N34 N34 N34 N34 _ N14 N14 N14 _ N01 N01 N01 N01 N01 N01 N01 N01 _ UDU~a _ BA",89
"P001410","5(N01) _ ZATU680~b _ GA2~b _ USZ~a _ 4(N01)# _ ZATU752# _ UDUNITA~c","N01 N01 N01 N01 N01 _ ZATU680~b _ GA2~b _ USZ~a _ N01 N01 N01 N01 _ ZATU752 _ UDUNITA~c",20
"P001371","1(N01) _ SANGA~a# _ DUB~b _ NAGA~b# _ SAL _ UNUG~a _ MUSZ3~a","N01 _ SANGA~a _ DUB~b _ NAGA~b _ SAL _ UNUG~a _ MUSZ3~a",13
"P001413","AN# _ 2(N14)# _ 2(N01)# _ SILA4~c _ SU~b _ 2(N01) _ U8 _ 1(N01) _ ESZGAR _ 2(N01) _ TUG2~a","AN _ N14 N14 _ N01 N01 _ SILA4~c _ SU~b _ N01 N01 _ U8 _ N01 _ ESZGAR _ N01 N01 _ TUG2~a",25
"P001414","1(N01) _ USZ~a# _ 2(N01) _ AK~a _ 1(N57) _ ZATU625 _ 1(N01) _ 1(N01)# _ 1(N01)# _ PA~a# _ GESZTU~b# _ 2(N01)# _ TE# _ GUKKAL~a# _ 2(N01)# _ MAR~a# _ 1(N02)# _ 1(N01)# _ UB# _ BAD# _ 1(N01)# _ 1(N02)# _ KINGAL# _ 1(N01)# _ UDU~a# _ ERIN","N01 _ USZ~a _ N01 N01 _ AK~a _ N57 _ ZATU625 _ N01 _ N01 _ N01 _ PA~a _ GESZTU~b _ N01 N01 _ TE _ GUKKAL~a _ N01 N01 _ MAR~a _ N02 _ N01 _ UB _ BAD _ N01 _ N02 _ KINGAL _ N01 _ UDU~a _ ERIN",54
"P001374","2(N01) _ EN~a _ DU _ UTUA~a _ UDUNITA~a _ SUKKAL _ 1(N01) _ ESZDA# _ UTUA~a# _ MUSZEN# _ 1(N01) _ EN~a# _ DU# _ UTUA~a# _ 1(N01) _ PIRIG~a1 _ UTUA~a _ SZUM _ 2(N01) _ UTUA~a _ PA~a _ 1(N01) _ SILA4~c _ SAR~a _ EN~a _ USZ~a# _ 2(N01)# _ GUKKAL~a _ UTUA~a _ 2(N01) _ NIM~a _ UKKIN~a#","N01 N01 _ EN~a _ DU _ UTUA~a _ UDUNITA~a _ SUKKAL _ N01 _ ESZDA _ UTUA~a _ MUSZEN _ N01 _ EN~a _ DU _ UTUA~a _ N01 _ PIRIG~a1 _ UTUA~a _ SZUM _ N01 N01 _ UTUA~a _ PA~a _ N01 _ SILA4~c _ SAR~a _ EN~a _ USZ~a _ N01 N01 _ GUKKAL~a _ UTUA~a _ N01 N01 _ NIM~a _ UKKIN~a",67
"P001416","1(N34) _ GAL~a# _ SANGA~a","N34 _ GAL~a _ SANGA~a",5
