"tablet.id","signs.orig.vec","signs.expand.vec"
"P001056","2(N08) _ 1(N01) _ 1(N08) _ 1(N14) _ EN~a _ NUN~a _ ERIM~a _ KISAL~b1 _ 1(N14) _ NAMESZDA _ KISAL~b1 _ 1(N01) _ 1(N14) _ GESZTU~b _ TE _ 1(N01) _ 1(N14) _ AB~b _ 1(N14) _ 1(N01) _ 2(N14) _ EN~a _ 2(N14) _ UMUN2 _ 2(N14) _ TUR3~a","N08 N08 _ N01 _ N08 _ N14 _ EN~a _ NUN~a _ ERIM~a _ KISAL~b1 _ N14 _ NAMESZDA _ KISAL~b1 _ N01 _ N14 _ GESZTU~b _ TE _ N01 _ N14 _ AB~b _ N14 _ N01 _ N14 N14 _ EN~a _ N14 N14 _ UMUN2 _ N14 N14 _ TUR3~a"
"P001057","3(N14) _ AMAR _ 1(N14) _ KAB","N14 N14 N14 _ AMAR _ N14 _ KAB"
"P001058","1(N01)","N01"
"P001059","2(N01) _ APIN~a","N01 N01 _ APIN~a"
"P001060","",""
"P001062","",""
"P001063","2(N14) _ 2(N14) _ E2~b _ GI6 _ BU~a _ 1(N34) _ BU~a _ NAM2 _ PAP~a _ 2(N14) _ NAM2 _ 3(N57) _ URI _ MAR~a _ AN _ PA~a _ E2~b _ NUN~a _ GAL~a _ ZAG~a _ 2(N14) _ KAB _ NAM2 _ 2(N14) _ 2(N14) _ UKKIN~a _ SZU _ 2(N14) _ SAL _ SZU _ 2(N14) _ 6(N57) _ TE _ 1(N14) _ LAGAR~a _ 1(N14) _ ZATU659 _ SZA _ 1(N14) _ ZATU647 _ ZATU628~a _ 1(N14) _ NE~a _ ZATU628~a _ ME~a _ 2(N14) _ NAM2 _ SZITA~a1 _ 1(N34) _ 3(N14) _ 5(N01) _ 1(N14) _ PAP~a _ KU6~a _ MUSZ3~a _ 7(N01) _ |ZATU651xEN~a| _ 1(N51) _ 3(N14) _ 7(N01) _ TUR _ 1(N51) _ EN~a _ 3(N14) _ 4(N01) _ 1(N08) _ DIM~b _ SZUBUR _ 3(N14) _ 4(N01) _ 1(N08) _ GAL~a _ 2(N14) _ 6(N01) _ E2~b _ |ZATU737xNIMGIR| _ 1(N14) _ |ZATU762~bxAB~a| _ 1(N14) _ 4(N01) _ 1(N08) _ MU _ 6(N01) _ SIG7 _ 5(N01) _ GAR _ 3(N01) _ |ZATU659x1(N01)| _ |SZU2.URI3~a| _ 1(N14) _ 2(N01) _ 1(N08) _ 1(N14) _ 1(N01) _ SAL _ RAD~a _ 1(N14) _ 1(N01) _ 1(N08) _ SAL _ NAGA~a _ 9(N01) _ 1(N08) _ UB _ 1(N08) _ UB _ RU _ GISZIMMAR~b1 _ PIRIG~b1 _ 1(N14) _ 1(N01) _ NAM2 _ SZU@g _ 1(N14) _ 8(N01) _ ZATU762~b _ SANGA~a _ 3(N14) _ |ZATU651xGAR| _ NAM2 _ |U4x1(N57)| _ KASZ~b","N14 N14 _ N14 N14 _ E2~b _ GI6 _ BU~a _ N34 _ BU~a _ NAM2 _ PAP~a _ N14 N14 _ NAM2 _ N57 N57 N57 _ URI _ MAR~a _ AN _ PA~a _ E2~b _ NUN~a _ GAL~a _ ZAG~a _ N14 N14 _ KAB _ NAM2 _ N14 N14 _ N14 N14 _ UKKIN~a _ SZU _ N14 N14 _ SAL _ SZU _ N14 N14 _ N57 N57 N57 N57 N57 N57 _ TE _ N14 _ LAGAR~a _ N14 _ ZATU659 _ SZA _ N14 _ ZATU647 _ ZATU628~a _ N14 _ NE~a _ ZATU628~a _ ME~a _ N14 N14 _ NAM2 _ SZITA~a1 _ N34 _ N14 N14 N14 _ N01 N01 N01 N01 N01 _ N14 _ PAP~a _ KU6~a _ MUSZ3~a _ N01 N01 N01 N01 N01 N01 N01 _ |ZATU651xEN~a| _ N51 _ N14 N14 N14 _ N01 N01 N01 N01 N01 N01 N01 _ TUR _ N51 _ EN~a _ N14 N14 N14 _ N01 N01 N01 N01 _ N08 _ DIM~b _ SZUBUR _ N14 N14 N14 _ N01 N01 N01 N01 _ N08 _ GAL~a _ N14 N14 _ N01 N01 N01 N01 N01 N01 _ E2~b _ |ZATU737xNIMGIR| _ N14 _ |ZATU762~bxAB~a| _ N14 _ N01 N01 N01 N01 _ N08 _ MU _ N01 N01 N01 N01 N01 N01 _ SIG7 _ N01 N01 N01 N01 N01 _ GAR _ N01 N01 N01 _ |ZATU659x1(N01)| _ |SZU2.URI3~a| _ N14 _ N01 N01 _ N08 _ N14 _ N01 _ SAL _ RAD~a _ N14 _ N01 _ N08 _ SAL _ NAGA~a _ N01 N01 N01 N01 N01 N01 N01 N01 N01 _ N08 _ UB _ N08 _ UB _ RU _ GISZIMMAR~b1 _ PIRIG~b1 _ N14 _ N01 _ NAM2 _ SZU@g _ N14 _ N01 N01 N01 N01 N01 N01 N01 N01 _ ZATU762~b _ SANGA~a _ N14 N14 N14 _ |ZATU651xGAR| _ NAM2 _ |U4x1(N57)| _ KASZ~b"
"P001064","",""
"P001065","",""
"P001066","",""
"P001067","2(N01) _ ERIM~a _ SZU","N01 N01 _ ERIM~a _ SZU"
"P001072","6(N01)","N01 N01 N01 N01 N01 N01"
"P001076","",""
"P001077","1(N01) _ GAL~a _ TE _ 1(N01) _ EN~a _ 1(N01) _ EN~a _ SU~a _ 1(N01) _ TUG2~c _ TE _ 1(N01) _ GUM~b _ AN _ 1(N01) _ 2(N01) _ SZITA~a1 _ 3(N02) _ DUG~d _ 1(N01) _ EN~a","N01 _ GAL~a _ TE _ N01 _ EN~a _ N01 _ EN~a _ SU~a _ N01 _ TUG2~c _ TE _ N01 _ GUM~b _ AN _ N01 _ N01 N01 _ SZITA~a1 _ N02 N02 N02 _ DUG~d _ N01 _ EN~a"
"P001100","",""
"P001105","",""
"P001109","",""
"P001110","",""
"P001111","",""
"P001114","",""
"P001116","",""
"P001117","",""
"P001120","",""
"P001121","",""
"P001126","",""
"P001127","1(N01)","N01"
"P001128","",""
"P001129","",""
"P001131","",""
"P001132","",""
"P001144","",""
"P001148","",""
"P001152","1(N01)","N01"
"P001154","",""
"P001173","",""
"P001187","",""
"P001194","",""
"P001200","",""
"P001497","",""
"P001506","",""
"P001515","",""
"P001533","7(N01) _ KISAL~a1","N01 N01 N01 N01 N01 N01 N01 _ KISAL~a1"
"P001681","1(N01)","N01"
"P001686","",""
"P001687","1(N14) _ 3(N01) _ EN~a","N14 _ N01 N01 N01 _ EN~a"
"P001689","2(N45) _ 4(N50) _ 2(N45)","N45 N45 _ N50 N50 N50 N50 _ N45 N45"
"P001703","",""
"P001705","BA _ 2(N47) _ U4 _ KI _ 6(N20) _ 4(N05) _ U4 _ KI","BA _ N47 N47 _ U4 _ KI _ N20 N20 N20 N20 N20 N20 _ N05 N05 N05 N05 _ U4 _ KI"
"P001708","",""
"P001709","1(N34) _ GAR _ GUM~b _ 2(N01) _ KASZ~a _ 1(N08) _ 1(N54) _ 1(N01) _ 1(N34) _ 2(N14) _ 2(N01) _ GAR _ DUG~a _ KASZ~a _ DUG~a _ 2(N34) _ KASZ~a _ 1(N48) _ 5(N34)","N34 _ GAR _ GUM~b _ N01 N01 _ KASZ~a _ N08 _ N54 _ N01 _ N34 _ N14 N14 _ N01 N01 _ GAR _ DUG~a _ KASZ~a _ DUG~a _ N34 N34 _ KASZ~a _ N48 _ N34 N34 N34 N34 N34"
"P001712","3(N14) _ ERIM~a _ 3(N14) _ 5(N01) _ GAL~a _ 3(N14) _ 1(N01) _ GESZTU~b _ 2(N34) _ 2(N14) _ 2(N01) _ |NUN~b+EN~a| _ 1(N34) _ 1(N14)","N14 N14 N14 _ ERIM~a _ N14 N14 N14 _ N01 N01 N01 N01 N01 _ GAL~a _ N14 N14 N14 _ N01 _ GESZTU~b _ N34 N34 _ N14 N14 _ N01 N01 _ |NUN~b+EN~a| _ N34 _ N14"
"P001714","|NINDA2xEZEN~b| _ 3(N01) _ GI","|NINDA2xEZEN~b| _ N01 N01 N01 _ GI"
"P001715","GAL~a _ 4(N51) _ 3(N14) _ 2(N01) _ SZU _ 3(N51) _ 1(N34) _ AN _ RU","GAL~a _ N51 N51 N51 N51 _ N14 N14 N14 _ N01 N01 _ SZU _ N51 N51 N51 _ N34 _ AN _ RU"
"P001719","",""
"P001721","1(N34)","N34"
"P001722","",""
"P001723","",""
"P001737","1(N08)","N08"
"P001739","",""
"P001741","TUN3~a","TUN3~a"
"P001743","|ZATU737xAB~a|","|ZATU737xAB~a|"
"P001745","",""
"P001746","",""
"P001747","GAL~a _ NIM~a _ AN _ |1(N58).BAD~a| _ 3(N01) _ |NINDA2xEZEN~b| _ 1(N01) _ GISZIMMAR~b1 _ 2(N14) _ 5(N01) _ |ZATU737xDI| _ 3(N14) _ SA~c _ DI _ SZU@g _ 1(N01) _ 1(N08) _ SZA3~a2","GAL~a _ NIM~a _ AN _ |1(N58).BAD~a| _ N01 N01 N01 _ |NINDA2xEZEN~b| _ N01 _ GISZIMMAR~b1 _ N14 N14 _ N01 N01 N01 N01 N01 _ |ZATU737xDI| _ N14 N14 N14 _ SA~c _ DI _ SZU@g _ N01 _ N08 _ SZA3~a2"
"P001753","3(N14)","N14 N14 N14"
"P001756","",""
"P001762","1(N01) _ 1(N01) _ 1(N01)","N01 _ N01 _ N01"
"P001763","GAR _ 3(N58) _ UR3~b1 _ KAB _ 1(N05) _ DUG~a _ |U4x2(N57)| _ 1(N27) _ KASZ~a _ 1(N05)","GAR _ N58 N58 N58 _ UR3~b1 _ KAB _ N05 _ DUG~a _ |U4x2(N57)| _ N27 _ KASZ~a _ N05"
"P001766","2(N01) _ GADA~a _ BARA2~a _ PA~a","N01 N01 _ GADA~a _ BARA2~a _ PA~a"
"P001769","",""
"P001773","",""
"P001780","4(N14)","N14 N14 N14 N14"
"P001781","",""
"P001782","GA'AR~b1 _ SAG","GA'AR~b1 _ SAG"
"P001783","",""
"P001784","",""
"P001785","",""
"P001786","",""
"P001787","",""
"P001790","",""
"P001794","",""
"P001796","",""
"P001797","1(N01) _ 1(N08) _ E2~a _ 1(N01) _ SAR~b","N01 _ N08 _ E2~a _ N01 _ SAR~b"
"P001801","2(N01) _ EN~a _ NANSZE~a _ 2(N01) _ 4(N01)","N01 N01 _ EN~a _ NANSZE~a _ N01 N01 _ N01 N01 N01 N01"
"P001802","",""
"P001803","UR4~b _ 2(N01) _ 1(N08) _ DUG~a","UR4~b _ N01 N01 _ N08 _ DUG~a"
"P001804","",""
"P001805","SZITA~a1 _ 3(N01) _ 3(N01) _ 2(N01) _ 1(N01)","SZITA~a1 _ N01 N01 N01 _ N01 N01 N01 _ N01 N01 _ N01"
"P001808","",""
"P001810","",""
"P001811","",""
"P001812","",""
"P001814","",""
"P001816","",""
"P001818","",""
"P001819","1(N01) _ SANGA~a _ 4(N14) _ NAM2 _ 3(N14) _ 6(N01) _ |KI@n+DUB~a|","N01 _ SANGA~a _ N14 N14 N14 N14 _ NAM2 _ N14 N14 N14 _ N01 N01 N01 N01 N01 N01 _ |KI@n+DUB~a|"
"P001820","AN _ AB~b","AN _ AB~b"
"P001821","NAMESZDA _ TE _ ERIN _ NUN~a _ ZATU686~a _ |NIR~axAN| _ GIR3~c","NAMESZDA _ TE _ ERIN _ NUN~a _ ZATU686~a _ |NIR~axAN| _ GIR3~c"
"P001822","",""
"P001823","1(N01) _ GA~a","N01 _ GA~a"
"P001826","",""
"P001828","",""
"P001830","",""
"P001840","",""
"P001841","",""
"P001842","",""
"P001843","1(N01) _ DUG~a","N01 _ DUG~a"
"P001844","",""
"P001845","",""
"P001849","",""
"P001850","3(N01) _ 1(N08)","N01 N01 N01 _ N08"
"P001853","",""
"P001855","",""
"P001857","",""
"P001861","",""
"P001862","",""
"P001864","",""
"P001866","",""
"P001867","",""
"P001868","",""
"P001869","",""
"P001872","NAM2 _ 1(N01) _ NAM2","NAM2 _ N01 _ NAM2"
"P001873","",""
"P001876","SUHUR","SUHUR"
"P001877","5(N34) _ 2(N14)","N34 N34 N34 N34 N34 _ N14 N14"
"P001878","",""
"P001879","",""
"P001880","",""
"P001881","",""
"P001885","",""
"P001886","",""
"P001888","",""
"P001889","",""
"P001890","1(N01) _ SZUBUR _ 1(N01) _ SZUBUR _ 1(N01)","N01 _ SZUBUR _ N01 _ SZUBUR _ N01"
"P001892","",""
"P001894","",""
"P001895","",""
"P001897","",""
"P001901","",""
"P001903","",""
"P001904","|1(N57).SZUBUR|","|1(N57).SZUBUR|"
"P001905","",""
"P001906","",""
"P001907","",""
"P001909","",""
"P001910","1(N08)","N08"
"P001913","",""
"P001916","MUSZ3~a _ 1(N14) _ IB~a _ MUSZEN _ 5(N01) _ U2~a _ 3(N14) _ ZAG~a _ EN~a _ 3(N14) _ 3(N14)","MUSZ3~a _ N14 _ IB~a _ MUSZEN _ N01 N01 N01 N01 N01 _ U2~a _ N14 N14 N14 _ ZAG~a _ EN~a _ N14 N14 N14 _ N14 N14 N14"
"P001918","|GI&GI&GI|","|GI&GI&GI|"
"P001923","",""
"P001924","1(N45) _ 3(N14)","N45 _ N14 N14 N14"
"P001925","6(N01) _ NAGAR~a","N01 N01 N01 N01 N01 N01 _ NAGAR~a"
"P001926","2(N14) _ 4(N01) _ GAR _ 2(N14) _ 2(N01)","N14 N14 _ N01 N01 N01 N01 _ GAR _ N14 N14 _ N01 N01"
"P001927","1(N01) _ NI~a _ KU6~a _ 2(N01) _ UNUG~a _ 1(N01) _ UH3~b _ 1(N01) _ MAR~a _ GAR _ 1(N01) _ 1(N01) _ UKKIN~a _ NESAG2~a _ 2(N01)","N01 _ NI~a _ KU6~a _ N01 N01 _ UNUG~a _ N01 _ UH3~b _ N01 _ MAR~a _ GAR _ N01 _ N01 _ UKKIN~a _ NESAG2~a _ N01 N01"
"P001929","",""
"P001930","",""
"P001932","",""
"P001933","AB2 _ 2(N34) _ 1(N14) _ 2(N34) _ 1(N34) _ 4(N14) _ 3(N01) _ 1(N14) _ AB2","AB2 _ N34 N34 _ N14 _ N34 N34 _ N34 _ N14 N14 N14 N14 _ N01 N01 N01 _ N14 _ AB2"
"P001936","U4","U4"
"P001941","",""
"P001944","",""
"P001948","",""
"P001950","",""
"P001951","1(N01) _ 2(N58) _ ZATU675~d _ NAGA~a _ 1(N01) _ ZATU659 _ NAM2 _ PAP~a _ SZITA~a3 _ E2~b _ 1(N57) _ DU _ E2~b _ 1(N57) _ 1(N57) _ 1(N01) _ ZATU659 _ SU~a _ PAP~a _ 3(N57) _ 1(N57) _ EN~a _ SAG _ SZITA~a1 _ 1(N57) _ PAP~a _ GA2~a1 _ GISZ _ 1(N57) _ SZU _ GU7","N01 _ N58 N58 _ ZATU675~d _ NAGA~a _ N01 _ ZATU659 _ NAM2 _ PAP~a _ SZITA~a3 _ E2~b _ N57 _ DU _ E2~b _ N57 _ N57 _ N01 _ ZATU659 _ SU~a _ PAP~a _ N57 N57 N57 _ N57 _ EN~a _ SAG _ SZITA~a1 _ N57 _ PAP~a _ GA2~a1 _ GISZ _ N57 _ SZU _ GU7"
"P001952","2(N01) _ GA2~a1 _ 8(N34) _ BA _ LAGAB~a _ SZE3 _ U2~a _ PA~a _ GAL~a _ ZATU795 _ UDU~a _ 3(N34) _ SZU _ GAL~a _ 5(N34)","N01 N01 _ GA2~a1 _ N34 N34 N34 N34 N34 N34 N34 N34 _ BA _ LAGAB~a _ SZE3 _ U2~a _ PA~a _ GAL~a _ ZATU795 _ UDU~a _ N34 N34 N34 _ SZU _ GAL~a _ N34 N34 N34 N34 N34"
"P001954","KUR~a _ 7(N01) _ HI _ DU8~c@g _ 7(N01) _ GISZ _ DIN _ 7(N01) _ HI _ 7(N01) _ 7(N01)","KUR~a _ N01 N01 N01 N01 N01 N01 N01 _ HI _ DU8~c@g _ N01 N01 N01 N01 N01 N01 N01 _ GISZ _ DIN _ N01 N01 N01 N01 N01 N01 N01 _ HI _ N01 N01 N01 N01 N01 N01 N01 _ N01 N01 N01 N01 N01 N01 N01"
"P001956","",""
"P001958","1(N14) _ EN~a _ PAP~a","N14 _ EN~a _ PAP~a"
"P001960","",""
"P001961","",""
"P001962","",""
"P001968","NAGA~a _ EN~a _ U4 _ SIG","NAGA~a _ EN~a _ U4 _ SIG"
"P001971","|DUG~cx1(N57)| _ 2(N14) _ 2(N02) _ 2(N01) _ KASZ~c _ |DUG~cx1(N57)| _ NUN~a _ 2(N01) _ 1(N14) _ AN _ 1(N02) _ 1(N01) _ KU6~a _ AB~a _ |DUG~cx1(N57)| _ 3(N14) _ 1(N15) _ 4(N02) _ EN~a _ ERIM~a _ NUN~a _ EN~a _ AN _ RU","|DUG~cx1(N57)| _ N14 N14 _ N02 N02 _ N01 N01 _ KASZ~c _ |DUG~cx1(N57)| _ NUN~a _ N01 N01 _ N14 _ AN _ N02 _ N01 _ KU6~a _ AB~a _ |DUG~cx1(N57)| _ N14 N14 N14 _ N15 _ N02 N02 N02 N02 _ EN~a _ ERIM~a _ NUN~a _ EN~a _ AN _ RU"
"P001972","8(N01) _ SZU2 _ AN _ UMUN2 _ SZE~a@t","N01 N01 N01 N01 N01 N01 N01 N01 _ SZU2 _ AN _ UMUN2 _ SZE~a@t"
"P001976","",""
"P001977","3(N57) _ NAGA~a _ EZINU~d _ GUG2 _ GI4~a","N57 N57 N57 _ NAGA~a _ EZINU~d _ GUG2 _ GI4~a"
"P001978","",""
"P001979","UDU~a _ 1(N57) _ UTUA~a _ GI6","UDU~a _ N57 _ UTUA~a _ GI6"
"P001980","",""
"P001981","",""
"P001984","",""
"P001985","SUHUR _ ZATU756 _ ZATU756 _ 5(N01) _ SUHUR _ 5(N01) _ 3(N57) _ SUHUR@g _ PAP~a _ |GI&GI| _ NAM2 _ PA~a _ RAD~a _ RAD~a","SUHUR _ ZATU756 _ ZATU756 _ N01 N01 N01 N01 N01 _ SUHUR _ N01 N01 N01 N01 N01 _ N57 N57 N57 _ SUHUR@g _ PAP~a _ |GI&GI| _ NAM2 _ PA~a _ RAD~a _ RAD~a"
"P001986","1(N01) _ ZATU710 _ 1(N57) _ BU~a _ ZATU801 _ 1(N01) _ 3(N57) _ |SZE~a&SZE~a| _ 1(N01) _ 1(N57) _ EN~a _ 1(N01) _ 2(N57) _ U4 _ 1(N01) _ 3(N57) _ U4 _ 4(N57) _ U4 _ 1(N01)","N01 _ ZATU710 _ N57 _ BU~a _ ZATU801 _ N01 _ N57 N57 N57 _ |SZE~a&SZE~a| _ N01 _ N57 _ EN~a _ N01 _ N57 N57 _ U4 _ N01 _ N57 N57 N57 _ U4 _ N57 N57 N57 N57 _ U4 _ N01"
"P001987","",""
"P001988","",""
"P001992","ZATU777 _ KU3~a _ NUNUZ~a2 _ URU~a1","ZATU777 _ KU3~a _ NUNUZ~a2 _ URU~a1"
"P001994","TAG~a3 _ SUM~a","TAG~a3 _ SUM~a"
"P001995","2(N01) _ AB2 _ NE~a _ 1(N01) _ U4 _ AB2 _ 2(N01) _ SZU _ AB2 _ GI6 _ AB2 _ 1(N01) _ KUR~a _ AM~a _ GU4 _ |SIxGU4| _ BU~a _ NA~a","N01 N01 _ AB2 _ NE~a _ N01 _ U4 _ AB2 _ N01 N01 _ SZU _ AB2 _ GI6 _ AB2 _ N01 _ KUR~a _ AM~a _ GU4 _ |SIxGU4| _ BU~a _ NA~a"
"P001998","1(N01) _ TUN3~a _ 1(N57)","N01 _ TUN3~a _ N57"
"P002001","5(N01) _ |SILA3~axSZU|","N01 N01 N01 N01 N01 _ |SILA3~axSZU|"
"P002002","3(N01) _ KU6~a _ KISIM~a _ IB~a _ DIM~a _ 1(N01) _ UNUG~a _ SZEN~b _ PAP~a _ |MUSZENx2(N57)| _ 1(N01) _ SZEN~b _ PAP~a _ SZU _ PAP~a _ |MUSZENx2(N57)| _ 1(N01) _ |SILA3~axSZE~a@t| _ 1(N01) _ PAP~a _ |MUSZENx2(N57)| _ 1(N01) _ SZEN~b _ SI _ RAD~a _ PAP~a _ |MUSZENx1(N57)| _ 1(N01) _ DUG~b _ GA2~a2 _ UNUG~a _ 5(N57) _ 1(N01) _ SI _ UKKIN~b _ SZE~a _ 3(N57) _ E2~a _ 1(N01) _ GI _ 1(N01) _ DUG~b _ |SZU&SZU| _ 1(N01) _ KISIM~a _ 2(N01) _ KISIM~a _ PAP~a _ SZU _ 1(N01) _ KISIM~a _ EN~a _ DU _ AB2 _ DIM~a _ IB~a _ 2(N01) _ UKKIN~b _ EN~a _ DU _ AB2 _ |MUSZENx2(N57)| _ PAP~a _ 1(N01) _ U4 _ EN~a _ 1(N01) _ NUNUZ~a1 _ |SZU&SZU| _ TI _ |GISZxSZU2~a| _ EN~a _ 2(N01) _ UKKIN~b _ APIN~a _ ZATU752 _ |MUSZENx2(N57)| _ PAP~a _ GA2~a2 _ 4(N01) _ KISIM~a _ IM~b _ GURUSZDA _ GA2~a2 _ 1(N01) _ SZEN~b _ 1(N01) _ 1(N08) _ KISIM~a _ EN~a _ TU~a _ 1(N01) _ SZEN~b _ MAH~a _ GURUSZDA _ UDU~a _ PIRIG~b1 _ 1(N01) _ UKKIN~a _ |SZU&SZU| _ IDIGNA _ EN~a _ 1(N14) _ 3(N01) _ KISIM~a _ 7(N01) _ TUR _ 1(N01) _ MUD3~a _ |DUG~cx1(N57)|","N01 N01 N01 _ KU6~a _ KISIM~a _ IB~a _ DIM~a _ N01 _ UNUG~a _ SZEN~b _ PAP~a _ |MUSZENx2(N57)| _ N01 _ SZEN~b _ PAP~a _ SZU _ PAP~a _ |MUSZENx2(N57)| _ N01 _ |SILA3~axSZE~a@t| _ N01 _ PAP~a _ |MUSZENx2(N57)| _ N01 _ SZEN~b _ SI _ RAD~a _ PAP~a _ |MUSZENx1(N57)| _ N01 _ DUG~b _ GA2~a2 _ UNUG~a _ N57 N57 N57 N57 N57 _ N01 _ SI _ UKKIN~b _ SZE~a _ N57 N57 N57 _ E2~a _ N01 _ GI _ N01 _ DUG~b _ |SZU&SZU| _ N01 _ KISIM~a _ N01 N01 _ KISIM~a _ PAP~a _ SZU _ N01 _ KISIM~a _ EN~a _ DU _ AB2 _ DIM~a _ IB~a _ N01 N01 _ UKKIN~b _ EN~a _ DU _ AB2 _ |MUSZENx2(N57)| _ PAP~a _ N01 _ U4 _ EN~a _ N01 _ NUNUZ~a1 _ |SZU&SZU| _ TI _ |GISZxSZU2~a| _ EN~a _ N01 N01 _ UKKIN~b _ APIN~a _ ZATU752 _ |MUSZENx2(N57)| _ PAP~a _ GA2~a2 _ N01 N01 N01 N01 _ KISIM~a _ IM~b _ GURUSZDA _ GA2~a2 _ N01 _ SZEN~b _ N01 _ N08 _ KISIM~a _ EN~a _ TU~a _ N01 _ SZEN~b _ MAH~a _ GURUSZDA _ UDU~a _ PIRIG~b1 _ N01 _ UKKIN~a _ |SZU&SZU| _ IDIGNA _ EN~a _ N14 _ N01 N01 N01 _ KISIM~a _ N01 N01 N01 N01 N01 N01 N01 _ TUR _ N01 _ MUD3~a _ |DUG~cx1(N57)|"
"P002004","2(N02) _ NAM2 _ ERIN _ 2(N02) _ TAK4~a _ GURUSZDA _ SANGA~a _ SI _ SZU _ NUN~a _ 5(N02) _ KU6~a _ GAN2 _ 2(N01) _ EN~a _ ZATU703 _ 3(N57) _ 3(N57) _ 3(N57)","N02 N02 _ NAM2 _ ERIN _ N02 N02 _ TAK4~a _ GURUSZDA _ SANGA~a _ SI _ SZU _ NUN~a _ N02 N02 N02 N02 N02 _ KU6~a _ GAN2 _ N01 N01 _ EN~a _ ZATU703 _ N57 N57 N57 _ N57 N57 N57 _ N57 N57 N57"
"P002007","5(N14) _ KASZ~c _ 1(N34) _ 2(N14) _ GUG2 _ 3(N14)","N14 N14 N14 N14 N14 _ KASZ~c _ N34 _ N14 N14 _ GUG2 _ N14 N14 N14"
"P002008","DUG~c _ 2(N01) _ |MAxMA| _ 5(N34) _ 1(N14) _ MA _ 1(N14)","DUG~c _ N01 N01 _ |MAxMA| _ N34 N34 N34 N34 N34 _ N14 _ MA _ N14"
"P002011","1(N01) _ 3(N01) _ SAG","N01 _ N01 N01 N01 _ SAG"
"P002012","TUR","TUR"
"P002015","2(N01) _ 1(N01)","N01 N01 _ N01"
"P002017","TUR3~a _ TAK4~a _ KI _ AN _ SZU2 _ EN~a _ |DUG~cx1(N57)| _ 4(N01) _ KASZ~d _ E2~b","TUR3~a _ TAK4~a _ KI _ AN _ SZU2 _ EN~a _ |DUG~cx1(N57)| _ N01 N01 N01 N01 _ KASZ~d _ E2~b"
"P002018","1(N01) _ |SILA3~axKASZ~d| _ 1(N01) _ |SILA3~axHASZHUR| _ 1(N01) _ SANGA~a","N01 _ |SILA3~axKASZ~d| _ N01 _ |SILA3~axHASZHUR| _ N01 _ SANGA~a"
"P002021","2(N01)","N01 N01"
"P002023","",""
"P002024","",""
"P002025","",""
"P002026","DU _ AMAR","DU _ AMAR"
"P002027","3(N01)","N01 N01 N01"
"P002028","UB","UB"
"P002029","",""
"P002031","1(N01) _ SZU","N01 _ SZU"
"P002032","",""
"P002033","ME~a","ME~a"
"P002034","1(N01) _ 2(N01)","N01 _ N01 N01"
"P002035","NE~a _ 5(N01) _ GA'AR~a2 _ EN~a","NE~a _ N01 N01 N01 N01 N01 _ GA'AR~a2 _ EN~a"
"P002041","HAL _ 1(N14) _ 4(N01) _ BA _ 1(N01) _ 2(N14) _ 4(N01) _ BA _ 1(N34) _ NAM2 _ RAD~a","HAL _ N14 _ N01 N01 N01 N01 _ BA _ N01 _ N14 N14 _ N01 N01 N01 N01 _ BA _ N34 _ NAM2 _ RAD~a"
"P002043","APIN~a _ BA","APIN~a _ BA"
"P002044","",""
"P002050","",""
"P002053","1(N01) _ TUG2~a _ BUR2 _ 3(N01) _ TUG2~a _ 1(N01) _ SZU2 _ 1(N01) _ BAR _ SZU2 _ SAL _ 4(N01) _ GISZIMMAR~b1 _ 1(N01) _ URI _ 1(N01) _ GISZ _ 2(N01) _ ZATU759 _ 1(N14) _ 1(N01) _ NU11 _ SAL _ 1(N01) _ ZATU778 _ SUG5 _ 3(N57) _ KAL~b2 _ E2~b","N01 _ TUG2~a _ BUR2 _ N01 N01 N01 _ TUG2~a _ N01 _ SZU2 _ N01 _ BAR _ SZU2 _ SAL _ N01 N01 N01 N01 _ GISZIMMAR~b1 _ N01 _ URI _ N01 _ GISZ _ N01 N01 _ ZATU759 _ N14 _ N01 _ NU11 _ SAL _ N01 _ ZATU778 _ SUG5 _ N57 N57 N57 _ KAL~b2 _ E2~b"
"P002056","GARA2~a _ 1(N01) _ SZEN~e _ EN~a _ AB~a _ TI _ 5(N01) _ GARA2~a _ TUR3~a","GARA2~a _ N01 _ SZEN~e _ EN~a _ AB~a _ TI _ N01 N01 N01 N01 N01 _ GARA2~a _ TUR3~a"
"P002059","1(N01) _ |SILA3~axNI~a| _ 1(N01) _ PAP~a","N01 _ |SILA3~axNI~a| _ N01 _ PAP~a"
"P002061","",""
