object_id,ensemble_id,archaeological_period,archaeological_unit,site_name,site_id,location,country,latitude,longitude,coord_precision,coord_reference,layer,dating_method,date_bp_min,min_lab_number,date_bp_max,max_lab_number,excavation_year,material,material_species,object_type,associated_species,length_mm,width_mm,depth_mm,preservation,short_description,collection,collection_id,references,sign_coding,coding_certainty
hfc0018,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Vaa,AMS,31750±260,KIA 35464,35710+360/-340,KIA 16034,2016,ivory,Mammuthus primigenius,figurine anthropomorph,,33.0,12.0,7.0,fragmented,"This heavily weathered ivory fragment was discovered in 2016 in AH Vaa. The original surface has been consistently reworked. Across the entire preserved length of the piece, there is a ridge-like elevation reminiscent of the depiction of an arm, similar to the ""Venus 1."" Therefore, this object is identified as the fragment of a potential female figurine.",Universität Tübingen,Find No.: 31-2110,"AABW 2016; Dutkiewicz 2021: Taf. 2.6-9; Conard & Bolus 2003, 2008",|||||||||||| _ ||||| _ !|||||||,certain
hfc0017,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Va,AMS,31750±260,KIA 35464,35710+360/-340,KIA 16034,2015,antler,Rangifer tarandus,spatula/lissoir,,98.0,27.0,13.0,fragmented,"This unusual object is a shaft part of a larger reindeer antler (Rangifer tarandus), which is diagonally halved along the longitudinal axis, resulting in a rounded, flat end. The smooth surface clearly shows compact and spongy bone structures. A hatching is applied in a surface-filling manner on this area. This pattern consists of a total of 73 lines, some of which extend across the entire width of the object, while others reach only to the spongy center.",Universität Tübingen,Find No.: 31-1693,"AABW 2015; Dutkiewicz 2021: Taf. 41.2; Conard & Bolus 2003, 2008",≠!,certain
hfc0016,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IId,AMS,29560+240/-230,KIA 8964,30010±220,KIA 8965,2007,ivory,Mammuthus primigenius,undetermined,,123.0,68.0,6.0,fragmented,"This is a large fragment of a cement splinter of a tusk. Laterally, two pattern units are discernible, but cannot be precisely identified. They consist of grouped, long, slightly overlapping lines. These are arranged in a way that two bundles converge and intersect. It cannot be determined whether this pattern is part of a larger composition.",Universität Tübingen,Find No.: 30-745,"Wolf 2015, Taf. 2.2; Dutkiewicz 2021: Taf. 53.8-11; Conard & Bolus 2003, 2008",[≠ ≠ ||||],uncertain
hfc0015,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Vb,AMS,31290±180,OxA-19860,40000±500,OxA-19781,2008,ivory,Mammuthus primigenius,figurine anthropomorph,,60.0,34.0,31.0,almost complete,"The female representation from Hohle Fels (""Venus 1"") was discovered in 2008 at the base of the lowest Aurignacian layer (AH Vb). The figurine is depicted asymmetrically, with the right shoulder pulled upward. There is no head; instead, the upper chest and shoulder area are horizontally flat. Positioned off-center, above the left shoulder, is a meticulously crafted loop. This loop exhibits a clearly recognizable polish, indicating intentional use. Below the broad shoulders, the large breasts prominently project forward. The relatively short arms lie close to the body, and the carefully crafted hands rest below the breasts on the upper abdomen. The hands have distinct fingers, five on the left and four on the right hand. The abdomen is slightly curved with a noticeable navel. The back is kept rather flat, with the right shoulder pulled upward. Below the abdomen, an oversized vulva is depicted. It is sculpted as a large, flat triangle, with clearly defined open labia. The buttocks are separated from the back by horizontal lines. The cleft that separates the labia runs backward over the perineum, forming the buttock crease. The hip is short and stout, wider than the shoulders, and the waist is slightly narrower than the shoulders and hips. The legs are reduced. The thighs are narrow and widely spaced. Below the knees, the legs taper, and the majority of the lower legs and feet are missing. Instead, the front and back converge, forming rounded, flat ends, also exhibiting noticeable polish.",URMU Blaubeuren,Find No.: 30-1197,"AABW 2008; Conard 2009; Dutkiewicz 2021: Taf. 1a-1b; Conard & Bolus 2003, 2008",|||||||||| _ ¤¤¤¤¤¤¤¤¤¤¤¤¤ _ Y/\\\\VV\\[°°°° °°] _ [|||| _ ||||||] _ vvvvvvvv! _ C _ |||| _ /// _ [CCCC] _ ||| _ ||| _ v,very certain
hfc0014,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,2007,ivory,Mammuthus primigenius,undetermined,,31.0,14.0,3.0,fragmented,"The small, thin ivory plaque bears a tight hatching consisting of 94 lines. It is quite possible that this fragment belongs to piece 29-1594, but it cannot be matched.",URMU Blaubeuren,Find No.:  29-1600.1,"AABW 2007; Wolf 2015, Taf. 19.2; Dutkiewicz 2021: Taf. 52.4; Conard & Bolus 2003, 2008",!≠!,certain
hfc0013,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,2006,ivory,Mammuthus primigenius,undetermined,,102.0,41.0,14.0,fragmented,"This is a large, elongated ivory fragment. It is a cement fragment with remnants of dentin and is broken on three sides. There are three pattern units on it, arranged in three bands across the outer surface of the tusk, formed by a total of around 215 lines.",URMU Blaubeuren,Find No.: 29-1594,"AABW 2006; Wolf 2015, Taf. 19.1; Dutkiewicz 2021: Taf. 52.7-8; Conard & Bolus 2003, 2008",!≠ ≠ ≠!,very certain
hfc0012,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Vab,AMS,31750±260,KIA 35464,40000±500,OxA-19781,2014,ivory,Mammuthus primigenius,personal ornament,,23.0,5.0,4.0,complete,Triple-perforated bead.,Universität Tübingen,Find No.: 28-2279,"AABW 2014; Dutkiewicz 2021: Taf. 37.3; Conard 2009; Conard & Bolus 2003, 2008",OO,very certain
hfc0011,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Vab,AMS,31750±260,KIA 35464,40000±500,OxA-19781,2014,ivory,Mammuthus primigenius,personal ornament,,50.0,16.0,14.0,complete,Blank for a large bead with markings. The object is cylindrical in shape and has two bulges on one side.,Universität Tübingen,Find No.: 28-2091,"AABW 2014; Dutkiewicz 2021: Taf. 37.12-14; Conard & Bolus 2008; Conard 2009; Conard & Bolus 2003, 2008",|| |||,certain
hfc0010,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Vab,AMS,31750±260,KIA 35464,40000±500,OxA-19781,2014,ivory,Mammuthus primigenius,personal ornament,,27.0,6.0,5.0,complete,Triple-perforated bead.,Universität Tübingen,Find No.: 28-2061.1,"AABW 2014; Dutkiewicz 2021: Taf. 37.2; Conard & Bolus 2008; Conard 2009; Conard & Bolus 2003, 2008",OO,very certain
hfc0009,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Vaa,AMS,31750±260,KIA 35464,35710+360/-340,KIA 16034 Va,2014,bone,Capra ibex,undetermined,,87.0,21.0,7.0,almost complete,This is a split metatarsal bone of an ibex (Capra ibex) with markings.,Universität Tübingen,Find No.: 28-1796,"AABW 2014; Dutkiewicz 2021: Taf. 54.1-4; Conard & Bolus 2008; Conard & Bolus 2003, 2008",l llXl ll| |  XX| |  ≠≠≠ ≠≠ llll _ | | | | | | | | | | l _ (–ll) ll ll ll ll,certain
hfc0008,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,2009,bone,undetermined,spatula/lissoir,,49.0,7.0,6.0,fragmented,"Medial, lateral fragment of a smoother from the rib of a large herbivore (Mammoth?)",Universität Tübingen,Find No.: 27-546.1,"AABW 2009; Dutkiewicz 2021: Taf. 41.3; Conard & Bolus 2008; Conard & Bolus 2003, 2008",!vvvvvvvvvvvv!,very certain
hfc0007,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Vab,AMS,31750±260,KIA-35464,40000±500,OxA 19781,2014,bone,undetermined,tube/flute,,23.0,6.0,3.0,fragmented,Small fragment of a thin tubular bone.,Universität Tübingen,Find No.: 27-2318,"AABW 2014; Dutkiewicz 2021: Taf. 35.2; Conard & Bolus 2008; Conard 2009; Conard & Bolus 2003, 2008",!vvvvv!,very certain
hfc0006,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IIda,AMS,29560+240/-230,KIA 8964,30010±220,KIA 8965,2010,bone,,undetermined,Capra ibex,128.0,27.0,10.0,almost complete,Split metatarsal bone of an ibex (Capra ibex) with traces of red ochre and markings.,Universität Tübingen,Find No.: 26-459,"AABW 2010; Dutkiewicz 2021: Taf. 54.5-8; Conard et al. 2003: 331-371; Conard & Bolus 2003, 2008",||| X V\\ / \\/ \\ ≠ _ °°°°°°°,certain
hfc0005,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Vab,AMS,31750±260,KIA 35464,35710+360/-340,KIA 16034,2014,ivory,Mammuthus primigenius,figurine anthropomorph,,25.0,21.0,12.0,fragmented,"This object consists of two parts. One of the pieces comes from AH Va, while the second originates from a profile collapse from AH Vab to VII. Since no symbolic artifacts come from Middle Paleolithic layers, and the matching piece clearly belongs to the Aurignacian, an association with AH Vab is presumed. The piece is only partially preserved and heavily weathered. It exhibits a spherical bulge reminiscent of the chest form of the female figurine 1 from AH Vb. The entire object bears numerous markings on the preserved surfaces.",Universität Tübingen,Find No.: 25-1354.1,"AABW 2014; Dutkiewicz 2021: Taf. 2.1-5; Conard & Bolus 2003, 2008",vvvvv _ >> _ ||||CC _ !¤¤¤¤¤¤¤¤¤¤¤¤ _ !||||,uncertain
hfc0004,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Va,AMS,31750±260,KIA 35464,35710+360/-340,KIA 16034,2007,ivory,Mammuthus primigenius,rod/baton,,89.0,15.0,7.0,fragmented,This ornate round rod has been assembled from three fragments. It is preserved along half of its longitudinal axis. A portion of the surface has broken off in the middle.,Universität Tübingen,Find No.: 24-1634,"Wolf 2015, Taf. 28.6-7; Dutkiewicz 2021: Taf. 51.1; Conard et al. 2009: 249-250; Conard 2003: 832; Conard & Bolus 2003, 2008",X(X\)!XX(XX)! _ || _ v _ v,uncertain
hfc0003,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Va,AMS,31750±260,KIA 35464,35710+360/-340,KIA 16034,2014,ivory,Mammuthus primigenius,possible figurine,,9.0,6.0,3.0,fragmented,"A small, spherical-shaped ivory fragment. The rounded part is slightly constricted on one side. The object appears to have broken off, making it difficult to interpret the specific nature of the fragment. However, given the refinement and distinct shaping of the rounded surface, it is possible that this fragment represents a part of a figurative depiction.",Universität Tübingen,Find No.: 24-1610.4,"AABW 2014; Dutkiewicz 2021: Taf. 28.2; Conard et al. 2009: 249-250; Conard 2003: 832; Conard & Bolus 2003, 2008",[°°°°°°°°°°] _ | _ |,uncertain
hfc0002,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,2007,ivory,Mammuthus primigenius,undetermined,,30.0,6.0,4.0,fragmented,Decorated ivory fragment,Universität Tübingen,Find No.: 24-1392.1,"Wolf 2015; Taf. 20.6; Dutkiewicz 2021: Taf. 52.2; Conard 2003: 832; Conard & Bolus 2003, 2008",!≠!,certain
hfc0001,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IIIb,AMS,29780+330/-310,KIA 18878,29990+340/-330,KIA 3505,2002,ivory,Mammuthus primigenius,personal ornament,,61.0,7.0,3.0,fragmented,"This terminal fragment of a curved ivory band is preserved in two pieces. They cannot be refitted. Nevertheless, the dimensions, surface texture, and decorative elements strongly suggest that these two fragments are originally part of the same piece.",URMU Blaubeuren,Find No.: 24-1231.2,"Wolf 2015, Taf. 7.1; Dutkiewicz 2021: Taf. 38.3; Conard 2003: 832; Conard & Bolus 2003, 2008",v vvv vv _ vvv! v,certain
gkl0030,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,III,C14,30100±550,OxA-6256,36560+410/-390,KIA 16032,1983,bone,undetermined,undetermined,,6.0,3.0,1.0,fragmented,Tiny bone fragment with markings.,Universität Tübingen,Find No.: 75-413,"Dutkiewicz 2021: Taf. 55.4; Conard & Bolus 2003, 2008",!||!,certain
gkl0029,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1983,ivory,Mammuthus primigenius,possible flute,,26.0,10.0,5.0,fragmented,Ivory tube with parallel notches on the lateral side. Basally with notched remnants of segmentation.,Universität Tübingen,Find No.: 75-374,"Dutkiewicz 2021: Taf. 32.7; Hahn 1982; Conard & Bolus 2003, 2008",!vvvvvvvvvvv,certain
gkl0028,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1979,antler,Rangifer tarandus,antler object,,42.0,25.0,18.0,complete,"A so-called antler object. These objects are reworked antler burrs (Leroy-Prost 2002). This artifact group, in addition to the well-known piece from the Vogelherd, featuring a relief of a mammoth, is also documented with two other objects. However, these do not bear figurative representations but are adorned with abstract motifs. The function of these objects is not clear. They are often referred to as retouchers (Hahn 1986, 1988a), smoothers (Didon 1911), or pendants (Hahn 1986; Knecht and White 1992; see summarily Leroy-Prost 2002).",URMU Blaubeuren,Find No.: 68-378,"AA 1979; Hahn 1988, Taf. 45.11; Dutkiewicz 2021: Taf. 39; Hahn 1982; Conard & Bolus 2003, 2008",|||| _ –XXXX _ ¤¤¤¤¤¤¤¤¤ _ vvvvv vv vvvvvv _ ////////////,very certain
gkl0027,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1983,ivory,Mammuthus primigenius,perforated baton,,147.0,27.0,8.0,fragmented,"Strongly fragmented perforated rod made from ivory. It is an elongated, slightly asymmetrical, thin object with gently convex edges and narrow proximal ends. The surface is mostly not preserved. Medially, there are four double-conical holes exhibiting a thread-like modification of the edges typical for Aurignacian perforated rods. These markings are classified as utilitarian in this context, as they are believed to be associated with the use of this tool in rope making.",LMW Stuttgart,Find No.: 67-1016,"AABW 1983; Hahn 1988: 216-17, Taf. 45.19; Dutkiewicz 2021: Taf. 47; Hahn 1986; Conard & Malina 2016; Conard & Rots 2016; Hahn 1982; Conard & Bolus 2003, 2008",!vvvvvvvvvvvv!,uncertain
gkl0026,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1983,ivory,Mammuthus primigenius,figurine zoomorph,Ovibos moschatus,25.0,14.0,6.0,fragmented,"Small figurine of a musk ox (Ovibos moschatus). The figurine is broken approximately along the natural growth line of the ivory, only the right side of the body is preserved. With a length of around 2.5 cm, it is one of the smallest figures from the Swabian Aurignacian. Due to its size, anatomical details are only weakly elaborated. While initially identified as a bison, it is more likely to represent a musk ox. The lowered head position closely to the body and the massive, box-like appearance of the body support this interpretation. The high withers are above the head, and the back line slopes slightly towards the torso. Only the leg beginnings are preserved. Despite its small size, the head is carefully crafted. The horns, eye area, and nostrils are finely detailed. The typical chin beard starts below the mouth. The shoulders are massive, while the rest of the body appears comparatively small and fragile. Although few details are visible, the representation of anatomical details is surprisingly lifelike.",LMW Stuttgart,Find No.: 65-431,"AABW 1983; Hahn 1986: 115-116; Dutkiewicz 2021: Taf. 7; Hahn 1982; Conard & Bolus 2003, 2008",| ||||| | _ | | | || || | | | | |,very certain
gkl0025,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1979,ivory,Mammuthus primigenius,plaque,,38.0,14.0,5.0,almost complete,"Figurative depiction of a thin ivory plaque, the so-called Adorant. The object consists of a slightly asymmetrical rectangular plate with short notches along its edges. The plate has a slight curvature in the short axis, corresponding to the growth form of ivory, suggesting that the raw material likely came from a dentin cone in the peripheral area of the tusk. The back is smoothed with four rows of cup-like depressions. On the front side, a human figure is depicted in bas-relief. Despite significant surface loss, the outlines of the figure are discernible. The figure fills the rectangular shape symmetrically, with slightly bent arms stretched upwards, slightly bent legs, and outward-pointing feet. An elongated extension between the feet hangs down from the body. The feet do not reach the lower edge of the plate, but the head slightly protrudes, giving it a more three-dimensional effect. The crown and even the back of the head are sculpted. The proportions of the upper body are accurate, but the torso appears elongated, with the legs depicted shorter in comparison. Due to the mostly lost surface, little can be said about the details of the body. The hands are not clearly defined, and the feet appear thick and chunky, not anatomically accurate.",LMW Stuttgart,Find No.: 58-264,"AA 1979; Hahn 1988: 117-120; Hahn 1977; Hahn 1986; Dutkiewicz 2021: Taf. 8a-8b; Hahn 1982; Conard & Bolus 2003, 2008",vvvvvvvvvvvvv _ vvvvvvvvvvvvv _ vvvvvvv _ vvvvvv _ >>>>\\\  _ >>>! _  ^^^^ _ °°°°°°°°°°°°° _ °°°°°°°°°° _ °°°°°°°°°°°° _ °°°°°°°°°°°°°,very certain
gkl0024,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1974,ivory,Mammuthus primigenius,possible flute,,5.0,3.0,2.0,fragmented,"Tiny ivory fragment, possibly from an ivory flute.",Universität Tübingen,Find No.: 58-227,"Dutkiewicz 2021: Taf. 32.10; Hahn 1982; Conard & Bolus 2003, 2008",!vvvv!,very certain
gkl0023,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,III,C14,30100±550,OxA-6256,36560+410/-390,KIA 16032,1989,ivory,Mammuthus primigenius,possible flute,,47.0,3.0,2.0,fragmented,"Long ivory fragment with a row of notches, typical of ivory flutes.",Universität Tübingen,Find No.: 56-975,"Dutkiewicz 2021: Taf. 32.9; Conard & Bolus 2003, 2008",!vvvvvvvvvvvvvvvvvvv!,very certain
gkl0022,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,III,C14,30100±550,OxA-6256,36560+410/-390,KIA 16032,1987,ivory,Mammuthus primigenius,rod/baton,,11.0,3.0,4.0,fragmented,Thin round rod made of ivory with encircling notches.,Universität Tübingen,Find No.: 56-802,"Dutkiewicz 2021: Taf. 51.6; Conard & Bolus 2003, 2008",!OOOOO!,very certain
gkl0021,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1974 2004,ivory,Mammuthus primigenius,flute,,187.0,12.0,11.0,almost complete,"This is the first ivory flute that has been discovered. This flute, discovered in 1974 and later recognized in 2004, provided key insights into ivory flute characteristics. Its assembly led to the identification of additional fragments. The manufacturing process, described by Conard, Malina, et al. (2004) and experimentally replicated by Malina and Ehmann (2009), involved creating a long, cylindrical ivory rod with a central transition layer. The rod was split, hollowed, and hermetically sealed with the aid of pre-made notches. The flute, following the ivory's natural curvature, has four preserved finger holes. One end is neatly separated with a ring notch, and interestingly, there's the beginning of a hole, though its purpose remains unclear.",URMU Blaubeuren,Find No.: 48-without No.,"Hahn 1988: Taf. 45.12; Conard et al. 2004; Conard & Malina 2008; Dutkiewicz 2021: Taf. 31; Hahn 1982; Conard & Bolus 2003, 2008",vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv! _ vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv!,very certain
gkl0020,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1974,ivory,Mammuthus primigenius,possible flute,,17.0,2.0,2.0,fragmented,Elongated ivory fragment with a row of notches.,Universität Tübingen,Find No.: 48-125,"Dutkiewicz 2021: Taf. 32.12; Hahn 1982; Conard & Bolus 2003, 2008",!vvvvv!,very certain
gkl0019,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1974,ivory,Mammuthus primigenius,possible flute,,24.0,6.0,2.0,fragmented,Narrow fragment of a hollow cylindrical ivory piece with the typical lateral notches found in ivory flutes.,Universität Tübingen,Find No.: 47- without No.,"Dutkiewicz 2021: Taf. 32.6; Hahn 1982; Conard & Bolus 2003, 2008",!vvvvvvvv,very certain
gkl0018,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1973,bone,undetermined,tube/flute,,30.0,8.0,4.0,fragmented,Fragment of a tubular bone.,URMU Blaubeuren,Find No.: 47-9000.2,"Hahn & Münzel 1995; Dutkiewicz 2021: Taf. 35.5; Hahn 1982; Conard & Bolus 2003, 2008",!v v v vv vv! _ !vv v v!,certain
gkl0017,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1973,bone,undetermined,tube/flute,,35.0,6.0,2.0,fragmented,second part of this objects wrong refitting (see 47-9000.1.2.),URMU Blaubeuren,Find No.: 47-9000.1.3,"Hahn & Münzel 1995; Dutkiewicz 2021: Taf. 34.6; Hahn 1982; Conard & Bolus 2003, 2008",!v vv vv,certain
gkl0016,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1973,bone,undetermined,flute,,35.0,6.0,1.0,fragmented,Fragment of a bone flute made from a thin-walled tubular bone of a bird,URMU Blaubeuren,Find No.: 47-9000.1.2,"Hahn & Münzel 1995; Dutkiewicz 2021: Taf. 34.6; Hahn 1982; Conard & Bolus 2003, 2008",v,certain
gkl0015,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1973,bone,undetermined,tube/flute,,50.0,8.0,6.0,fragmented,Fragment of a thin tubular bone,URMU Blaubeuren,Find No.: 47-9000.1.1.,"Hahn & Münzel 1995; Dutkiewicz 2021: Taf. 35.4; Hahn 1982; Conard & Bolus 2003, 2008",!vvvvvvvv! _ !vvvvvvvvv!,very certain
gkl0014,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,,antler,Rangifer tarandus,personal ornament,,132.0,5.0,4.0,almost complete,"This is an almost completely preserved curved band made of antler. Both ends are flattened and have perforations. They are slightly twisted in relation to the curvature. A portion of the object is missing in the upper area, preventing the original length from being specified. Hahn suggests interpreting this piece as a mouth bow (Hahn 1988: 220).",LMW Stuttgart,Find No.: 47-59,"Hahn 1988, Taf. 45.18; Dutkiewicz 2021: Taf. 38.5-6; Hahn 1982; Conard & Bolus 2003, 2008",v!vvvvv!vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv _ vvvvv!vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv,certain
gkl0013,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1974,ivory,Mammuthus primigenius,possible flute,,25.0,8.0,3.0,fragmented,"Fragment of a cylindrical artifact made of ivory with lateral notches - possibly a flute fragment, basal, with notched segmentation.",Universität Tübingen,Find No.: 46-555,"Dutkiewicz 2021: Taf. 32.5; Hahn 1982; Conard & Bolus 2003, 2008",!vvvvvvvv,very certain
gkl0012,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1975,ivory,Mammuthus primigenius,figurine zoomorph,Mammuthus primigenius,67.0,38.0,3.0,fragmented,"Fragmented figurine of a mammoth (Mammuthus primigenius). it is lacking the head below the skullcap, large portions of the abdomen and right side, the left front leg, and most of the tail except for the base. Weathered extensively, the figurine exhibits surface damage, and the ivory has decayed along natural growth lines. The depiction features a massive mammoth with a towering head, a depression in the neck, and a backline that rises in the shoulder area and slopes steadily towards the hindquarters. Notably, the legs are individually detailed, slightly splayed outward, and the longitudinal axis is subtly twisted. The characteristic mammoth cloaca is preserved at the base, and, in line with other mammoth figurines, the tusks are not represented. Naturalistic depiction of fur on the left body side and lowe back, not included in the coding.",LMW Stuttgart,Find No.: 38-7,"AA 1975; Hahn 1986: 120-122; Hahn 1988; Dutkiewicz 2021: Taf. 9a-9b; Hahn 1982; Conard & Bolus 2003, 2008",||||| _ ¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤ _ ///// _ ||||| _ ¤¤¤¤¤¤¤ _ ||| |||| _ || _ | | || | | | _ lllll | | _ ////! _ ///! ¤¤¤¤!,certain
gkl0011,,Upper Paleolithic,Aurignacian,Geissenklösterle,gkl,Blaubeuren-Weiler,Germany,48.398333,9.772222,precise,wikipedia,II,C14,30625±796,H 4147-3346,33700±825,H 4751-4404,1977,ivory,Mammuthus primigenius,figurine zoomorph,Ursus,50.0,21.0,19.0,fragmented,"Fragmented figurine of an erect bear. The figurine has been assembled from eleven fragments. Preserved parts include a portion of the head, the left flank, and abdominal side with the beginnings of arms and legs, as well as parts of the chest and buttocks. Despite the fragmentation, the shapes reveal a bear in an upright posture. The head is relatively small and narrow, with finely detailed facial features. The mouth and nose are defined with delicate lines, and the eyes are depicted through depressions within a slight elevation. The animal's head is directed upward. The body is upright, exposing the entire abdomen when viewed from the front. Arms and legs extend away from the body, but their original positions cannot be determined due to the preservation condition. Determining whether the depicted animal is a cave bear or a brown bear is not possible due to the partially missing lateral and upper head portions.",LMW Stuttgart,Find No.: 37-94,"AA 1977; Hahn 1986:123-125; Dutkiewicz 2021: Taf. 10; Hahn 1982; Conard & Bolus 2003, 2008",||||||| _ ¤¤¤¤¤¤¤¤¤! _ !// _ ¤¤¤¤¤¤¤¤¤! _ |||! _ V,certain
